lkw_id,timestamp,status,brake_fluid_pct,motor_temp_c,oil_pressure_bar,rul_hours
LKW-01,2026-06-19 15:30:00,KRITISCH,45.1,94.9,2.16,12
LKW-01,2026-06-19 16:00:00,KRITISCH,45.1,90.6,3.67,12
LKW-01,2026-06-19 16:30:00,KRITISCH,45.0,84.2,2.7,12
LKW-01,2026-06-19 17:00:00,KRITISCH,45.0,85.6,3.24,12
LKW-01,2026-06-19 17:30:00,KRITISCH,45.0,73.9,3.5,12
LKW-01,2026-06-19 18:00:00,KRITISCH,45.0,85.9,1.84,12
LKW-01,2026-06-19 18:30:00,KRITISCH,45.0,85.6,2.34,12
LKW-01,2026-06-19 19:00:00,KRITISCH,45.0,90.6,3.57,12
LKW-01,2026-06-19 19:30:00,KRITISCH,45.0,70.2,2.55,12
LKW-01,2026-06-19 20:00:00,KRITISCH,45.0,79.3,3.42,12
LKW-01,2026-06-19 20:30:00,KRITISCH,44.9,87.6,1.56,12
LKW-01,2026-06-19 21:00:00,KRITISCH,44.9,77.6,3.8,12
LKW-01,2026-06-19 21:30:00,KRITISCH,44.9,88.2,1.29,12
LKW-01,2026-06-19 22:00:00,KRITISCH,44.9,80.8,3.24,12
LKW-01,2026-06-19 22:30:00,KRITISCH,44.9,82.1,2.04,12
LKW-01,2026-06-19 23:00:00,KRITISCH,44.9,75.3,0.95,12
LKW-01,2026-06-19 23:30:00,KRITISCH,44.9,94.5,2.25,12
LKW-01,2026-06-20 00:00:00,KRITISCH,44.9,70.5,1.93,12
LKW-01,2026-06-20 00:30:00,KRITISCH,44.8,85.2,2.77,12
LKW-01,2026-06-20 01:00:00,KRITISCH,44.8,79.9,3.68,12
LKW-01,2026-06-20 01:30:00,KRITISCH,44.8,84.2,3.16,12
LKW-01,2026-06-20 02:00:00,KRITISCH,44.8,72.2,1.93,12
LKW-01,2026-06-20 02:30:00,KRITISCH,44.8,84.0,2.53,12
LKW-01,2026-06-20 03:00:00,KRITISCH,44.8,87.1,3.93,12
LKW-01,2026-06-20 03:30:00,KRITISCH,44.8,80.4,2.2,12
LKW-01,2026-06-20 04:00:00,KRITISCH,44.8,82.4,1.42,12
LKW-01,2026-06-20 04:30:00,KRITISCH,44.7,84.1,2.79,12
LKW-01,2026-06-20 05:00:00,KRITISCH,44.7,73.9,3.98,12
LKW-01,2026-06-20 05:30:00,KRITISCH,44.7,93.6,3.18,12
LKW-01,2026-06-20 06:00:00,KRITISCH,44.7,80.4,3.17,12
LKW-01,2026-06-20 06:30:00,KRITISCH,44.7,80.5,4.04,12
LKW-01,2026-06-20 07:00:00,KRITISCH,44.7,80.5,4.28,12
LKW-01,2026-06-20 07:30:00,KRITISCH,44.7,82.8,1.83,12
LKW-01,2026-06-20 08:00:00,KRITISCH,44.7,89.2,2.63,12
LKW-01,2026-06-20 08:30:00,KRITISCH,44.6,73.6,4.28,12
LKW-01,2026-06-20 09:00:00,KRITISCH,44.6,78.2,2.47,12
LKW-01,2026-06-20 09:30:00,KRITISCH,44.6,87.9,2.32,12
LKW-01,2026-06-20 10:00:00,KRITISCH,44.6,86.8,3.24,12
LKW-01,2026-06-20 10:30:00,KRITISCH,44.6,86.6,3.81,12
LKW-01,2026-06-20 11:00:00,KRITISCH,44.6,75.9,3.15,12
LKW-01,2026-06-20 11:30:00,KRITISCH,44.5,86.0,4.18,12
LKW-01,2026-06-20 12:00:00,KRITISCH,44.5,78.3,2.98,12
LKW-01,2026-06-20 12:30:00,KRITISCH,44.5,71.4,5.43,12
LKW-01,2026-06-20 13:00:00,KRITISCH,44.5,74.8,4.59,12
LKW-01,2026-06-20 13:30:00,KRITISCH,44.5,85.3,4.14,12
LKW-01,2026-06-20 14:00:00,KRITISCH,44.5,73.1,2.37,12
LKW-01,2026-06-20 14:30:00,KRITISCH,44.4,80.5,4.01,12
LKW-01,2026-06-20 15:00:00,KRITISCH,44.4,79.2,2.99,12
LKW-01,2026-06-20 15:30:00,KRITISCH,44.4,86.7,3.67,12
LKW-01,2026-06-20 16:00:00,KRITISCH,44.4,73.6,2.85,12
LKW-01,2026-06-20 16:30:00,KRITISCH,44.4,82.6,2.88,12
LKW-01,2026-06-20 17:00:00,KRITISCH,44.3,80.6,2.38,12
LKW-01,2026-06-20 17:30:00,KRITISCH,44.3,81.5,3.74,12
LKW-01,2026-06-20 18:00:00,KRITISCH,44.3,77.4,2.74,12
LKW-01,2026-06-20 18:30:00,KRITISCH,44.3,73.1,3.93,12
LKW-01,2026-06-20 19:00:00,KRITISCH,44.3,89.0,2.99,12
LKW-01,2026-06-20 19:30:00,KRITISCH,44.3,83.4,2.78,12
LKW-01,2026-06-20 20:00:00,KRITISCH,44.2,79.2,2.08,12
LKW-01,2026-06-20 20:30:00,KRITISCH,44.2,87.3,2.0,12
LKW-01,2026-06-20 21:00:00,KRITISCH,44.2,91.3,2.97,12
LKW-01,2026-06-20 21:30:00,KRITISCH,44.2,84.6,1.52,12
LKW-01,2026-06-20 22:00:00,KRITISCH,44.2,83.8,2.83,12
LKW-01,2026-06-20 22:30:00,KRITISCH,44.2,84.1,3.78,12
LKW-01,2026-06-20 23:00:00,KRITISCH,44.1,85.6,1.75,12
LKW-01,2026-06-20 23:30:00,KRITISCH,44.1,81.4,2.81,12
LKW-01,2026-06-21 00:00:00,KRITISCH,44.1,81.6,3.72,12
LKW-01,2026-06-21 00:30:00,KRITISCH,44.1,81.8,4.28,12
LKW-01,2026-06-21 01:00:00,KRITISCH,44.1,88.3,2.59,12
LKW-01,2026-06-21 01:30:00,KRITISCH,44.1,72.3,3.08,12
LKW-01,2026-06-21 02:00:00,KRITISCH,44.0,76.0,3.96,12
LKW-01,2026-06-21 02:30:00,KRITISCH,44.0,84.2,1.84,12
LKW-01,2026-06-21 03:00:00,KRITISCH,44.0,95.8,3.09,12
LKW-01,2026-06-21 03:30:00,KRITISCH,44.0,75.4,4.48,12
LKW-01,2026-06-21 04:00:00,KRITISCH,44.0,76.3,2.38,12
LKW-01,2026-06-21 04:30:00,KRITISCH,43.9,82.7,2.44,12
LKW-01,2026-06-21 05:00:00,KRITISCH,43.9,87.9,4.33,12
LKW-01,2026-06-21 05:30:00,KRITISCH,43.9,78.6,2.74,12
LKW-01,2026-06-21 06:00:00,KRITISCH,43.9,83.5,4.14,12
LKW-01,2026-06-21 06:30:00,KRITISCH,43.9,89.6,5.25,12
LKW-01,2026-06-21 07:00:00,KRITISCH,43.9,69.6,4.02,12
LKW-01,2026-06-21 07:30:00,KRITISCH,43.8,77.8,4.49,12
LKW-01,2026-06-21 08:00:00,KRITISCH,43.8,77.0,2.06,12
LKW-01,2026-06-21 08:30:00,KRITISCH,43.8,93.7,3.16,12
LKW-01,2026-06-21 09:00:00,KRITISCH,43.8,83.8,3.28,12
LKW-01,2026-06-21 09:30:00,KRITISCH,43.8,87.4,1.87,12
LKW-01,2026-06-21 10:00:00,KRITISCH,43.8,86.1,3.24,12
LKW-01,2026-06-21 10:30:00,KRITISCH,43.8,90.6,2.16,12
LKW-01,2026-06-21 11:00:00,KRITISCH,43.7,84.5,2.95,12
LKW-01,2026-06-21 11:30:00,KRITISCH,43.7,69.0,2.86,12
LKW-01,2026-06-21 12:00:00,KRITISCH,43.7,81.7,3.53,12
LKW-01,2026-06-21 12:30:00,KRITISCH,43.7,76.3,2.93,12
LKW-01,2026-06-21 13:00:00,KRITISCH,43.7,93.2,3.92,12
LKW-01,2026-06-21 13:30:00,KRITISCH,43.7,90.9,3.1,12
LKW-01,2026-06-21 14:00:00,KRITISCH,43.7,89.5,4.47,12
LKW-01,2026-06-21 14:30:00,KRITISCH,43.7,73.8,2.43,12
LKW-01,2026-06-21 15:00:00,KRITISCH,43.6,84.1,4.17,12
LKW-01,2026-06-21 15:30:00,KRITISCH,43.6,90.2,3.84,12
LKW-01,2026-06-21 16:00:00,KRITISCH,43.6,70.6,2.96,12
LKW-01,2026-06-21 16:30:00,KRITISCH,43.6,77.8,3.28,12
LKW-01,2026-06-21 17:00:00,KRITISCH,43.6,78.2,3.57,12
LKW-01,2026-06-21 17:30:00,KRITISCH,43.6,81.3,4.23,12
LKW-01,2026-06-21 18:00:00,KRITISCH,43.6,86.9,4.01,12
LKW-01,2026-06-21 18:30:00,KRITISCH,43.5,95.2,2.01,12
LKW-01,2026-06-21 19:00:00,KRITISCH,43.5,92.5,2.14,12
LKW-01,2026-06-21 19:30:00,KRITISCH,43.5,88.2,4.85,12
LKW-01,2026-06-21 20:00:00,KRITISCH,43.5,84.2,3.66,12
LKW-01,2026-06-21 20:30:00,KRITISCH,43.5,97.4,2.0,12
LKW-01,2026-06-21 21:00:00,KRITISCH,43.5,83.8,4.21,12
LKW-01,2026-06-21 21:30:00,KRITISCH,43.5,77.9,2.99,12
LKW-01,2026-06-21 22:00:00,KRITISCH,43.5,89.7,3.0,12
LKW-01,2026-06-21 22:30:00,KRITISCH,43.4,85.4,1.23,12
LKW-01,2026-06-21 23:00:00,KRITISCH,43.4,86.5,2.95,12
LKW-01,2026-06-21 23:30:00,KRITISCH,43.4,76.5,3.34,12
LKW-01,2026-06-22 00:00:00,KRITISCH,43.4,77.3,1.46,12
LKW-01,2026-06-22 00:30:00,KRITISCH,43.4,76.5,4.55,12
LKW-01,2026-06-22 01:00:00,KRITISCH,43.4,74.6,2.17,12
LKW-01,2026-06-22 01:30:00,KRITISCH,43.4,83.2,4.35,12
LKW-01,2026-06-22 02:00:00,KRITISCH,43.4,64.7,1.62,12
LKW-01,2026-06-22 02:30:00,KRITISCH,43.3,83.8,0.81,12
LKW-01,2026-06-22 03:00:00,KRITISCH,43.3,67.0,4.39,12
LKW-01,2026-06-22 03:30:00,KRITISCH,43.3,85.4,3.45,12
LKW-01,2026-06-22 04:00:00,KRITISCH,43.3,86.6,3.15,12
LKW-01,2026-06-22 04:30:00,KRITISCH,43.3,87.2,3.38,12
LKW-01,2026-06-22 05:00:00,KRITISCH,43.3,77.1,3.74,12
LKW-01,2026-06-22 05:30:00,KRITISCH,43.3,75.6,2.68,12
LKW-01,2026-06-22 06:00:00,KRITISCH,43.3,74.1,2.36,12
LKW-01,2026-06-22 06:30:00,KRITISCH,43.2,87.9,3.1,12
LKW-01,2026-06-22 07:00:00,KRITISCH,43.2,85.7,3.53,12
LKW-01,2026-06-22 07:30:00,KRITISCH,43.2,80.2,5.35,12
LKW-01,2026-06-22 08:00:00,KRITISCH,43.2,79.3,3.38,12
LKW-01,2026-06-22 08:30:00,KRITISCH,43.2,81.3,3.45,12
LKW-01,2026-06-22 09:00:00,KRITISCH,43.2,76.1,4.33,12
LKW-01,2026-06-22 09:30:00,KRITISCH,43.2,91.1,3.25,12
LKW-01,2026-06-22 10:00:00,KRITISCH,43.1,84.4,3.76,12
LKW-01,2026-06-22 10:30:00,KRITISCH,43.1,74.1,4.97,12
LKW-01,2026-06-22 11:00:00,KRITISCH,43.1,91.2,2.14,12
LKW-01,2026-06-22 11:30:00,KRITISCH,43.1,86.6,3.48,12
LKW-01,2026-06-22 12:00:00,KRITISCH,43.1,88.4,3.54,12
LKW-01,2026-06-22 12:30:00,KRITISCH,43.1,83.8,2.95,12
LKW-01,2026-06-22 13:00:00,KRITISCH,43.0,79.4,3.66,12
LKW-01,2026-06-22 13:30:00,KRITISCH,43.0,84.5,2.03,12
LKW-01,2026-06-22 14:00:00,KRITISCH,43.0,67.9,1.31,12
LKW-01,2026-06-22 14:30:00,KRITISCH,43.0,83.9,2.54,12
LKW-01,2026-06-22 15:00:00,KRITISCH,43.0,86.7,2.72,12
LKW-01,2026-06-22 15:30:00,KRITISCH,43.0,71.6,2.3,12
LKW-01,2026-06-22 16:00:00,KRITISCH,42.9,80.8,3.01,12
LKW-01,2026-06-22 16:30:00,KRITISCH,42.9,81.3,4.98,12
LKW-01,2026-06-22 17:00:00,KRITISCH,42.9,96.2,4.37,12
LKW-01,2026-06-22 17:30:00,KRITISCH,42.9,77.1,1.85,12
LKW-01,2026-06-22 18:00:00,KRITISCH,42.9,86.2,1.65,12
LKW-01,2026-06-22 18:30:00,KRITISCH,42.9,79.9,2.89,12
LKW-01,2026-06-22 19:00:00,KRITISCH,42.8,75.7,1.29,12
LKW-01,2026-06-22 19:30:00,KRITISCH,42.8,76.1,4.66,12
LKW-01,2026-06-22 20:00:00,KRITISCH,42.8,85.2,2.92,12
LKW-01,2026-06-22 20:30:00,KRITISCH,42.8,81.3,3.71,12
LKW-01,2026-06-22 21:00:00,KRITISCH,42.8,81.7,3.66,12
LKW-01,2026-06-22 21:30:00,KRITISCH,42.8,76.7,2.45,12
LKW-01,2026-06-22 22:00:00,KRITISCH,42.7,88.3,3.94,12
LKW-01,2026-06-22 22:30:00,KRITISCH,42.7,93.8,2.63,12
LKW-01,2026-06-22 23:00:00,KRITISCH,42.7,76.5,1.78,12
LKW-01,2026-06-22 23:30:00,KRITISCH,42.7,88.3,3.6,12
LKW-01,2026-06-23 00:00:00,KRITISCH,42.7,84.2,3.56,12
LKW-01,2026-06-23 00:30:00,KRITISCH,42.7,71.3,2.28,12
LKW-01,2026-06-23 01:00:00,KRITISCH,42.6,80.5,1.77,12
LKW-01,2026-06-23 01:30:00,KRITISCH,42.6,77.0,3.19,12
LKW-01,2026-06-23 02:00:00,KRITISCH,42.6,86.8,3.26,12
LKW-01,2026-06-23 02:30:00,KRITISCH,42.6,66.2,3.16,12
LKW-01,2026-06-23 03:00:00,KRITISCH,42.6,82.1,2.07,12
LKW-01,2026-06-23 03:30:00,KRITISCH,42.6,87.0,3.76,12
LKW-01,2026-06-23 04:00:00,KRITISCH,42.5,87.2,0.72,12
LKW-01,2026-06-23 04:30:00,KRITISCH,42.5,79.6,2.03,12
LKW-01,2026-06-23 05:00:00,KRITISCH,42.5,79.1,2.88,12
LKW-01,2026-06-23 05:30:00,KRITISCH,42.5,80.3,2.93,12
LKW-01,2026-06-23 06:00:00,KRITISCH,42.5,90.2,3.95,12
LKW-01,2026-06-23 06:30:00,KRITISCH,42.5,85.3,3.45,12
LKW-01,2026-06-23 07:00:00,KRITISCH,42.4,84.0,3.83,12
LKW-01,2026-06-23 07:30:00,KRITISCH,42.4,84.6,0.53,12
LKW-01,2026-06-23 08:00:00,KRITISCH,42.4,85.6,2.51,12
LKW-01,2026-06-23 08:30:00,KRITISCH,42.4,77.3,4.41,12
LKW-01,2026-06-23 09:00:00,KRITISCH,42.4,81.8,1.71,12
LKW-01,2026-06-23 09:30:00,KRITISCH,42.4,77.9,4.47,12
LKW-01,2026-06-23 10:00:00,KRITISCH,42.3,79.9,2.12,12
LKW-01,2026-06-23 10:30:00,KRITISCH,42.3,86.7,3.12,12
LKW-01,2026-06-23 11:00:00,KRITISCH,42.3,79.5,4.01,12
LKW-01,2026-06-23 11:30:00,KRITISCH,42.3,91.8,2.49,12
LKW-01,2026-06-23 12:00:00,KRITISCH,42.3,87.1,3.76,12
LKW-01,2026-06-23 12:30:00,KRITISCH,42.3,76.8,3.18,12
LKW-01,2026-06-23 13:00:00,KRITISCH,42.3,84.0,4.02,12
LKW-01,2026-06-23 13:30:00,KRITISCH,42.3,81.0,4.82,12
LKW-01,2026-06-23 14:00:00,KRITISCH,42.2,78.4,4.91,12
LKW-01,2026-06-23 14:30:00,KRITISCH,42.2,79.2,4.69,12
LKW-01,2026-06-23 15:00:00,KRITISCH,42.2,82.2,1.36,12
LKW-01,2026-06-23 15:30:00,KRITISCH,42.2,80.3,4.52,12
LKW-01,2026-06-23 16:00:00,KRITISCH,42.2,73.0,4.15,12
LKW-01,2026-06-23 16:30:00,KRITISCH,42.2,70.5,2.86,12
LKW-01,2026-06-23 17:00:00,KRITISCH,42.2,88.5,1.69,12
LKW-01,2026-06-23 17:30:00,KRITISCH,42.2,77.8,1.59,12
LKW-01,2026-06-23 18:00:00,KRITISCH,42.1,72.5,3.04,12
LKW-01,2026-06-23 18:30:00,KRITISCH,42.1,84.5,3.23,12
LKW-01,2026-06-23 19:00:00,KRITISCH,42.1,74.0,2.81,12
LKW-01,2026-06-23 19:30:00,KRITISCH,42.1,81.9,1.86,12
LKW-01,2026-06-23 20:00:00,KRITISCH,42.1,83.0,1.83,12
LKW-01,2026-06-23 20:30:00,KRITISCH,42.1,92.9,3.48,12
LKW-01,2026-06-23 21:00:00,KRITISCH,42.1,84.0,2.78,12
LKW-01,2026-06-23 21:30:00,KRITISCH,42.1,83.3,4.0,12
LKW-01,2026-06-23 22:00:00,KRITISCH,42.0,85.9,1.58,12
LKW-01,2026-06-23 22:30:00,KRITISCH,42.0,90.8,2.66,12
LKW-01,2026-06-23 23:00:00,KRITISCH,42.0,74.9,4.47,12
LKW-01,2026-06-23 23:30:00,KRITISCH,42.0,79.1,3.24,12
LKW-01,2026-06-24 00:00:00,KRITISCH,42.0,87.4,3.13,12
LKW-01,2026-06-24 00:30:00,KRITISCH,42.0,83.9,3.15,12
LKW-01,2026-06-24 01:00:00,KRITISCH,42.0,88.1,4.14,12
LKW-01,2026-06-24 01:30:00,KRITISCH,41.9,70.9,2.87,12
LKW-01,2026-06-24 02:00:00,KRITISCH,41.9,83.1,2.17,12
LKW-01,2026-06-24 02:30:00,KRITISCH,41.9,73.9,3.8,12
LKW-01,2026-06-24 03:00:00,KRITISCH,41.9,79.1,3.13,12
LKW-01,2026-06-24 03:30:00,KRITISCH,41.9,75.7,3.57,12
LKW-01,2026-06-24 04:00:00,KRITISCH,41.9,96.5,3.6,12
LKW-01,2026-06-24 04:30:00,KRITISCH,41.9,84.7,6.19,12
LKW-01,2026-06-24 05:00:00,KRITISCH,41.9,87.7,2.64,12
LKW-01,2026-06-24 05:30:00,KRITISCH,41.8,87.4,4.05,12
LKW-01,2026-06-24 06:00:00,KRITISCH,41.8,78.3,3.57,12
LKW-01,2026-06-24 06:30:00,KRITISCH,41.8,67.9,2.67,12
LKW-01,2026-06-24 07:00:00,KRITISCH,41.8,75.5,2.71,12
LKW-01,2026-06-24 07:30:00,KRITISCH,41.8,69.1,2.97,12
LKW-01,2026-06-24 08:00:00,KRITISCH,41.8,91.4,3.98,12
LKW-01,2026-06-24 08:30:00,KRITISCH,41.8,81.8,2.87,12
LKW-01,2026-06-24 09:00:00,KRITISCH,41.7,83.8,2.33,12
LKW-01,2026-06-24 09:30:00,KRITISCH,41.7,91.5,3.31,12
LKW-01,2026-06-24 10:00:00,KRITISCH,41.7,81.1,2.88,12
LKW-01,2026-06-24 10:30:00,KRITISCH,41.7,75.0,4.44,12
LKW-01,2026-06-24 11:00:00,KRITISCH,41.7,83.7,2.5,12
LKW-01,2026-06-24 11:30:00,KRITISCH,41.7,90.3,4.78,12
LKW-01,2026-06-24 12:00:00,KRITISCH,41.7,83.7,3.4,12
LKW-01,2026-06-24 12:30:00,KRITISCH,41.7,62.5,4.42,12
LKW-01,2026-06-24 13:00:00,KRITISCH,41.6,74.7,3.68,12
LKW-01,2026-06-24 13:30:00,KRITISCH,41.6,75.8,3.22,12
LKW-01,2026-06-24 14:00:00,KRITISCH,41.6,79.8,1.9,12
LKW-01,2026-06-24 14:30:00,KRITISCH,41.6,89.0,2.1,12
LKW-01,2026-06-24 15:00:00,KRITISCH,41.6,83.7,3.96,12
LKW-01,2026-06-24 15:30:00,KRITISCH,41.6,87.4,2.9,12
LKW-01,2026-06-24 16:00:00,KRITISCH,41.6,81.0,2.45,12
LKW-01,2026-06-24 16:30:00,KRITISCH,41.6,64.0,0.97,12
LKW-01,2026-06-24 17:00:00,KRITISCH,41.5,86.7,3.3,12
LKW-01,2026-06-24 17:30:00,KRITISCH,41.5,81.9,4.14,12
LKW-01,2026-06-24 18:00:00,KRITISCH,41.5,77.6,3.56,12
LKW-01,2026-06-24 18:30:00,KRITISCH,41.5,79.3,2.57,12
LKW-01,2026-06-24 19:00:00,KRITISCH,41.5,80.8,1.98,12
LKW-01,2026-06-24 19:30:00,KRITISCH,41.5,71.6,4.36,12
LKW-01,2026-06-24 20:00:00,KRITISCH,41.5,82.8,3.89,12
LKW-01,2026-06-24 20:30:00,KRITISCH,41.4,94.4,2.47,12
LKW-01,2026-06-24 21:00:00,KRITISCH,41.4,73.0,2.52,12
LKW-01,2026-06-24 21:30:00,KRITISCH,41.4,86.2,0.55,12
LKW-01,2026-06-24 22:00:00,KRITISCH,41.4,80.0,2.48,12
LKW-01,2026-06-24 22:30:00,KRITISCH,41.4,90.9,3.14,12
LKW-01,2026-06-24 23:00:00,KRITISCH,41.4,72.2,2.58,12
LKW-01,2026-06-24 23:30:00,KRITISCH,41.4,83.9,2.42,12
LKW-01,2026-06-25 00:00:00,KRITISCH,41.4,88.5,4.8,12
LKW-01,2026-06-25 00:30:00,KRITISCH,41.4,82.8,4.45,12
LKW-01,2026-06-25 01:00:00,KRITISCH,41.3,80.5,3.55,12
LKW-01,2026-06-25 01:30:00,KRITISCH,41.3,78.0,3.91,12
LKW-01,2026-06-25 02:00:00,KRITISCH,41.3,79.7,3.94,12
LKW-01,2026-06-25 02:30:00,KRITISCH,41.3,84.6,2.91,12
LKW-01,2026-06-25 03:00:00,KRITISCH,41.3,78.5,4.58,12
LKW-01,2026-06-25 03:30:00,KRITISCH,41.3,86.5,2.56,12
LKW-01,2026-06-25 04:00:00,KRITISCH,41.3,83.1,3.91,12
LKW-01,2026-06-25 04:30:00,KRITISCH,41.2,68.8,4.01,12
LKW-01,2026-06-25 05:00:00,KRITISCH,41.2,78.1,3.03,12
LKW-01,2026-06-25 05:30:00,KRITISCH,41.2,83.4,2.86,12
LKW-01,2026-06-25 06:00:00,KRITISCH,41.2,90.2,3.75,12
LKW-01,2026-06-25 06:30:00,KRITISCH,41.2,82.6,3.62,12
LKW-01,2026-06-25 07:00:00,KRITISCH,41.2,91.3,3.38,12
LKW-01,2026-06-25 07:30:00,KRITISCH,41.2,90.2,4.18,12
LKW-01,2026-06-25 08:00:00,KRITISCH,41.2,85.8,3.64,12
LKW-01,2026-06-25 08:30:00,KRITISCH,41.1,75.1,3.94,12
LKW-01,2026-06-25 09:00:00,KRITISCH,41.1,81.1,4.45,12
LKW-01,2026-06-25 09:30:00,KRITISCH,41.1,73.4,3.81,12
LKW-01,2026-06-25 10:00:00,KRITISCH,41.1,80.5,4.09,12
LKW-01,2026-06-25 10:30:00,KRITISCH,41.1,81.8,2.03,12
LKW-01,2026-06-25 11:00:00,KRITISCH,41.1,84.7,4.25,12
LKW-01,2026-06-25 11:30:00,KRITISCH,41.0,87.0,1.48,12
LKW-01,2026-06-25 12:00:00,KRITISCH,41.0,79.7,1.75,12
LKW-01,2026-06-25 12:30:00,KRITISCH,41.0,76.2,3.02,12
LKW-01,2026-06-25 13:00:00,KRITISCH,41.0,79.4,4.17,12
LKW-01,2026-06-25 13:30:00,KRITISCH,41.0,82.4,2.83,12
LKW-01,2026-06-25 14:00:00,KRITISCH,41.0,77.2,3.1,12
LKW-01,2026-06-25 14:30:00,KRITISCH,40.9,78.3,3.49,12
LKW-01,2026-06-25 15:00:00,KRITISCH,40.9,76.7,3.91,12
LKW-01,2026-06-25 15:30:00,KRITISCH,40.9,77.7,2.63,12
LKW-01,2026-06-25 16:00:00,KRITISCH,40.9,73.4,4.3,12
LKW-01,2026-06-25 16:30:00,KRITISCH,40.9,78.8,2.06,12
LKW-01,2026-06-25 17:00:00,KRITISCH,40.8,83.5,2.96,12
LKW-01,2026-06-25 17:30:00,KRITISCH,40.8,87.4,2.31,12
LKW-01,2026-06-25 18:00:00,KRITISCH,40.8,85.0,2.33,12
LKW-01,2026-06-25 18:30:00,KRITISCH,40.8,84.2,2.58,12
LKW-01,2026-06-25 19:00:00,KRITISCH,40.8,75.7,3.21,12
LKW-01,2026-06-25 19:30:00,KRITISCH,40.8,77.6,3.23,12
LKW-01,2026-06-25 20:00:00,KRITISCH,40.7,82.0,4.13,12
LKW-01,2026-06-25 20:30:00,KRITISCH,40.7,86.8,2.06,12
LKW-01,2026-06-25 21:00:00,KRITISCH,40.7,74.3,2.21,12
LKW-01,2026-06-25 21:30:00,KRITISCH,40.7,89.2,2.92,12
LKW-01,2026-06-25 22:00:00,KRITISCH,40.7,78.3,1.94,12
LKW-01,2026-06-25 22:30:00,KRITISCH,40.6,81.7,1.94,12
LKW-01,2026-06-25 23:00:00,KRITISCH,40.6,78.6,5.29,12
LKW-01,2026-06-25 23:30:00,KRITISCH,40.6,78.6,2.64,12
LKW-01,2026-06-26 00:00:00,KRITISCH,40.6,91.7,2.79,12
LKW-01,2026-06-26 00:30:00,KRITISCH,40.6,75.8,1.54,12
LKW-01,2026-06-26 01:00:00,KRITISCH,40.6,92.8,2.6,12
LKW-01,2026-06-26 01:30:00,KRITISCH,40.5,87.0,4.36,12
LKW-01,2026-06-26 02:00:00,KRITISCH,40.5,85.0,4.65,12
LKW-01,2026-06-26 02:30:00,KRITISCH,40.5,71.2,3.78,12
LKW-01,2026-06-26 03:00:00,KRITISCH,40.5,82.3,3.51,12
LKW-01,2026-06-26 03:30:00,KRITISCH,40.5,87.0,2.72,12
LKW-01,2026-06-26 04:00:00,KRITISCH,40.5,87.4,3.53,12
LKW-01,2026-06-26 04:30:00,KRITISCH,40.4,80.2,2.45,12
LKW-01,2026-06-26 05:00:00,KRITISCH,40.4,75.3,4.91,12
LKW-01,2026-06-26 05:30:00,KRITISCH,40.4,78.1,3.78,12
LKW-01,2026-06-26 06:00:00,KRITISCH,40.4,84.9,3.21,12
LKW-01,2026-06-26 06:30:00,KRITISCH,40.4,67.5,2.57,12
LKW-01,2026-06-26 07:00:00,KRITISCH,40.4,81.3,2.83,12
LKW-01,2026-06-26 07:30:00,KRITISCH,40.3,82.5,2.56,12
LKW-01,2026-06-26 08:00:00,KRITISCH,40.3,82.3,3.46,12
LKW-01,2026-06-26 08:30:00,KRITISCH,40.3,85.4,3.63,12
LKW-01,2026-06-26 09:00:00,KRITISCH,40.3,83.6,3.17,12
LKW-01,2026-06-26 09:30:00,KRITISCH,40.3,74.1,2.58,12
LKW-01,2026-06-26 10:00:00,KRITISCH,40.3,81.1,3.13,12
LKW-01,2026-06-26 10:30:00,KRITISCH,40.2,84.3,4.91,12
LKW-01,2026-06-26 11:00:00,KRITISCH,40.2,81.5,3.21,12
LKW-01,2026-06-26 11:30:00,KRITISCH,40.2,84.4,2.91,12
LKW-01,2026-06-26 12:00:00,KRITISCH,40.2,86.4,2.79,12
LKW-01,2026-06-26 12:30:00,KRITISCH,40.2,77.1,3.22,12
LKW-01,2026-06-26 13:00:00,KRITISCH,40.2,87.9,2.35,12
LKW-01,2026-06-26 13:30:00,KRITISCH,40.2,91.0,1.74,12
LKW-01,2026-06-26 14:00:00,KRITISCH,40.1,86.5,2.67,12
LKW-01,2026-06-26 14:30:00,KRITISCH,40.1,81.7,3.24,12
LKW-01,2026-06-26 15:00:00,KRITISCH,40.1,82.5,1.62,12
LKW-01,2026-06-26 15:30:00,KRITISCH,40.1,84.5,2.47,12
LKW-01,2026-06-26 16:00:00,KRITISCH,40.1,96.1,1.94,12
LKW-01,2026-06-26 16:30:00,KRITISCH,40.1,77.4,4.52,12
LKW-01,2026-06-26 17:00:00,KRITISCH,40.1,83.1,2.64,12
LKW-01,2026-06-26 17:30:00,KRITISCH,40.1,81.4,1.86,12
LKW-01,2026-06-26 18:00:00,KRITISCH,40.0,71.1,3.73,12
LKW-01,2026-06-26 18:30:00,KRITISCH,40.0,85.6,2.25,12
LKW-01,2026-06-26 19:00:00,KRITISCH,40.0,74.7,1.87,12
LKW-01,2026-06-26 19:30:00,KRITISCH,40.0,73.7,2.87,12
LKW-01,2026-06-26 20:00:00,KRITISCH,40.0,70.3,3.25,12
LKW-01,2026-06-26 20:30:00,KRITISCH,40.0,99.7,2.87,12
LKW-01,2026-06-26 21:00:00,KRITISCH,40.0,87.8,3.71,12
